mustahiq_id,nama_mustahiq,jenis_kelamin,usia,jumlah_tanggungan,channel,grup,kode_relawan,relawan,relawan_verifikator,user,tgl_registrasi,bulan,tgl,tgl_verifikasi,tgl_penyaluran,kode_periode,program,kategori_program,kategori_asnaf,sub_kategori_asnaf,nominal_diajukan,nominal_disalurkan,setoran,bank,mutasi,metode_penyaluran,status_verifikasi,status_penyaluran,is_penerima_aktif,is_berulang,frekuensi_terima
MQ260000032,Mustahiq-T000032,L,67,4,Sahabat Zakat Pangandaran P,PN01,RL24000027,Hendra Gunawan,VRF00025,kusumawardhaniaulia91@gmail.com,2026-05-16 00:00:00,Mei 2026,2026-05-16,2026-05-25,2026-06-11,2026-05,3000 Bingkisan Ramadhan,Infak Terikat,Miskin,Keluarga Prasejahtera,34000,34000,Transfer,Kantor Pusat BCA Syariah 010 100 4000,BSI498.26-05.0032,Barang/In-Kind,Terverifikasi,Tersalurkan,1,0,1
MQ260000033,Mustahiq-Y000033,L,49,4,Albina,R3202,RL20002858,Dr. Ika Herayana,VRF00024,linda.dwi.oktavianti@gmail.com,2026-02-27 00:00:00,Feb 2026,2026-02-27,2026-03-08,2026-03-31,2026-02,Ulurkan Tangan Bantu Korban Bencana Sumatera,Infak Terikat,Miskin,Korban Bencana,34000,34000,Transfer,Channel Tapos BNI Syariah 0442 406 372,BSI498.26-02.0033,Transfer Bank,Terverifikasi,Tersalurkan,1,0,11
MQ260000034,Mustahiq-W000034,L,58,4,Tapos,TP3109,RL21004695,Saefuddin,VRF00029,aa.david212@gmail.com,2026-02-09 00:00:00,Feb 2026,2026-02-09,2026-02-11,2026-02-22,2026-02,"Santunan Anak Yatim dan Dhuafa, Wujudkan Keinginan Mereka",Infak Terikat,Gharim,Terlilit Hutang,69000,69000,Transfer,Channel Tapos BSI 442 406 3720,BSI498.26-02.0034,Voucher,Terverifikasi,Tersalurkan,1,0,5
MQ260000035,Mustahiq-A000035,L,62,6,Margonda,B104,RL24000196,B10405,VRF00014,crm.zakatsukses@gmail.com,2026-03-07 00:00:00,Mar 2026,2026-03-07,2026-03-11,2026-03-30,2026-03,Sedekah 1000 Bulan di Ramadhan 1447H,Infak Tidak Terikat,Miskin,Keluarga Prasejahtera,10000,10000,Transfer,Channel Cilodong BNI Syariah 0442 405 890,BSI498.26-03.0035,Barang/In-Kind,Terverifikasi,Tersalurkan,1,1,7
MQ260000036,Mustahiq-S000036,L,65,1,Sahabat Zakat Karawang,IA401,RL23000419,Arif Nurhayadi,VRF00014,Rabiiliizzati@gmail.com,2026-03-13 00:00:00,Mar 2026,2026-03-13,2026-03-19,2026-04-11,2026-03,Infaq Operasional SMA Terbuka,Infak Terikat,Miskin,Keluarga Prasejahtera,115000,115000,Transfer,Kantor Pusat BSI 703 9797 498,BSI498.26-03.0036,Barang/In-Kind,Terverifikasi,Tersalurkan,1,0,4
MQ260000037,Mustahiq-N000037,L,55,2,Cimanggis,CM3206,RL20003809,Ruswanti,VRF00046,erwin.triana@gmail.com,2026-03-26 00:00:00,Mar 2026,2026-03-26,2026-04-07,2026-04-25,2026-03,Infaq Jumat Berkah,Infak Tidak Terikat,Fakir,Yatim,213000,0,Transfer,Channel Cilodong BSI 442 405 8900,BSI498.26-03.0037,,Terverifikasi,Dalam Proses,0,1,3
MQ260000038,Mustahiq-H000038,L,45,2,Cimanggis,CM3211,RL21004628,Rahmawati,VRF00015,salmahirji05@gmail.com,2026-01-19 00:00:00,Jan 2026,2026-01-19,2026-01-28,2026-02-10,2026-01,Sedekah Al Quran dan Sarana Belajar untuk TPQ Pelosok,Infak Terikat,Fisabilillah,Pelajar Agama,88000,0,Transfer,Channel Tapos BNI Syariah 0442 406 372,BSI498.26-01.0038,,Pending,Dalam Proses,0,1,8
MQ260000039,Mustahiq-Y000039,L,47,4,Daarus Salam,S3206,RL23000055,Ira silviana suseno,VRF00041,subaski07@gmail.com,2026-03-22 00:00:00,Mar 2026,2026-03-22,2026-04-05,2026-05-01,2026-03,Sedekah Al Quran dan Sarana Belajar untuk TPQ Pelosok,Infak Terikat,Fakir,Anak Terlantar,42000,0,Transfer,Channel Darus Salam BSI 9995554345,BSI498.26-03.0039,,Pending,Dalam Proses,0,0,7
MQ260000040,Mustahiq-A000040,L,75,4,Sawangan,SW3107,RL20001877,Widi Atmoko,VRF00007,zakatsukses.sawangan@gmail.com,2026-01-27 00:00:00,Jan 2026,2026-01-27,2026-02-10,2026-02-11,2026-01,Ulurkan Tangan Bantu Korban Bencana Sumatera,Infak Terikat,Miskin,Korban Bencana,68000,68000,Transfer,Channel Darus Salam BSI 9995554345,BSI498.26-01.0040,Tunai,Terverifikasi,Tersalurkan,1,1,10
MQ260000041,Mustahiq-H000041,P,43,0,Tapos,TP3107,RL20001058,Bambang Puji Hantoro,VRF00023,srikiswanto74@gmail.com,2026-02-10 00:00:00,Feb 2026,2026-02-10,2026-02-14,2026-02-21,2026-02,Sedekah Subuh,Infak Tidak Terikat,Miskin,Dhuafa,153000,153000,Transfer,Channel Tapos BNI Syariah 0442 406 372,BSI498.26-02.0041,Tunai,Terverifikasi,Tersalurkan,1,0,12
MQ260000042,Mustahiq-H000042,L,65,6,NF Peduli,KD-IA502,RL20002911,Haryono,VRF00035,hasbel1708@gmail.com,2026-04-23 00:00:00,Apr 2026,2026-04-23,2026-05-03,2026-05-24,2026-04,Sedekah Subuh,Infak Tidak Terikat,Miskin,Lansia,161000,161000,Transfer,Kantor Pusat BSM 703 9797 498,BSI498.26-04.0042,Transfer Bank,Terverifikasi,Tersalurkan,1,1,6
MQ260000043,Mustahiq-E000043,L,71,2,Tapos,TP4102,RL21006010,Ahmad Chaeri,VRF00007,w.setyaji@gmail.com,2026-04-26 00:00:00,Apr 2026,2026-04-26,2026-05-05,2026-05-15,2026-04,Tunaikan Zakat Fitrah,Zakat Fitrah,Mualaf,Mualaf Baru,24000,24000,Transfer,Channel Beji BSM 709 6789 108,BSI498.26-04.0043,Barang/In-Kind,Terverifikasi,Tersalurkan,1,0,12
MQ260000044,Mustahiq-C000044,L,22,0,Sahabat Zakat Pangandaran P,PN01,RL24000269,Dodo Rahman,VRF00019,kusumawardhaniaulia91@gmail.com,2026-01-26 00:00:00,Jan 2026,2026-01-26,2026-02-02,2026-02-17,2026-01,Membangun Kembali Negeri Para Nabi,Infak Terikat,Fisabilillah,Pejuang Kemanusiaan,188000,0,Transfer,Channel Cipayung BSM 709 678 9143,BSI498.26-01.0044,,Pending,Dalam Proses,0,1,5
MQ260000045,Mustahiq-H000045,P,31,2,Daarus Salam,S3202,RL21005422,Hastia Windri Pangestika,VRF00018,izzatimahesa@gmail.com,2026-03-31 00:00:00,Mar 2026,2026-03-31,2026-04-09,2026-05-04,2026-03,Tunaikan Zakat Fitrah,Zakat Fitrah,Gharim,Terlilit Hutang,148000,0,Tunai,Channel Sukmajaya BSI 442 406 2920,BSI498.26-03.0045,,Terverifikasi,Dalam Proses,0,0,7
MQ260000046,Mustahiq-A000046,L,59,7,Cilodong,CL3210,RL20001454,Peppy Lisa Nidya,VRF00024,rizal220378@gmail.com,2026-05-15 00:00:00,Mei 2026,2026-05-15,2026-05-21,2026-05-26,2026-05,Infaq Bencana Semeru,Infak Terikat,Miskin,Keluarga Prasejahtera,48000,48000,Transfer,Channel Sawangan BSM 709 6789 127,BSI498.26-05.0046,Barang/In-Kind,Terverifikasi,Tersalurkan,1,0,9
MQ260000047,Mustahiq-T000047,L,73,5,Daarus Salam,S3201,RL25000420,Anita Sugiarti,VRF00010,subaski07@gmail.com,2026-04-11 00:00:00,Apr 2026,2026-04-11,2026-04-16,2026-04-18,2026-04,3000 Bingkisan Ramadhan,Infak Terikat,Fakir,Dhuafa,59000,59000,Transfer,Channel Tapos BSI 442 406 3720,BSI498.26-04.0047,Barang/In-Kind,Terverifikasi,Tersalurkan,1,0,8
MQ260000048,Mustahiq-A000048,L,55,3,Limo,LM3103,RL20002361,Surachman Suwarto,VRF00047,abinasyafiq11@gmail.com,2026-02-12 00:00:00,Feb 2026,2026-02-12,2026-02-23,2026-03-04,2026-02,Makan Santri Tahfidz Quran,Infak Terikat,Miskin,Dhuafa,10000,10000,Transfer,Channel Sawangan BSM 709 6789 127,BSI498.26-02.0048,Voucher,Terverifikasi,Tersalurkan,1,1,10
MQ260000049,Mustahiq-R000049,P,27,4,NF Peduli,KD-AA501,RL20000122,Nurul Uyun,VRF00030,rimafajrianti268@gmail.com,2026-03-06 00:00:00,Mar 2026,2026-03-06,2026-03-14,2026-03-22,2026-03,Zakat Penghasilan,Zakat Maal,Mualaf,Mualaf Baru,31000,0,Transfer,Channel Beji BSI 709 6789 108,BSI498.26-03.0049,,Terverifikasi,Dibatalkan,0,0,1
MQ260000050,Mustahiq-F000050,P,18,3,Cinere,CN3101,RL20002401,M. Nur,VRF00018,iman.kd27@gmail.com,2026-05-01 00:00:00,Mei 2026,2026-05-01,2026-05-06,2026-05-19,2026-05,NON CASH BERAS ZAKAT FITRAH,Zakat Fitrah,Gharim,Terlilit Hutang,12000,0,Transfer,Kantor Pusat BSI 703 9797 498,BSI498.26-05.0050,,Terverifikasi,Ditunda,0,1,12
MQ260000051,Mustahiq-N000051,L,44,8,Sukmajaya,SJ3234,RL25000060,Ashry Hayati,VRF00004,rimafajrianti268@gmail.com,2026-05-06 00:00:00,Mei 2026,2026-05-06,2026-05-09,2026-06-01,2026-05,Tebar 1000 Quran,Infak Tidak Terikat,Miskin,Lansia,86000,86000,Tunai,Channel Cimanggis BNI Syariah 0442 405 970,BSI498.26-05.0051,Voucher,Terverifikasi,Tersalurkan,1,1,10
MQ260000052,Mustahiq-S000052,P,65,2,Bojongsari,BS4102,RL20003122,Rio Erismen Armen,VRF00028,kostaman24@gmail.com,2026-03-24 00:00:00,Mar 2026,2026-03-24,2026-03-30,2026-04-29,2026-03,NON CASH BERAS ZAKAT FITRAH,Zakat Fitrah,Fakir,Lansia,438000,438000,Transfer,Kantor Pusat BSM 703 9797 498,BSI498.26-03.0052,Barang/In-Kind,Terverifikasi,Tersalurkan,1,1,9
MQ260000053,Mustahiq-C000053,L,44,0,Pusat,Sahabat Zakat,RL26000667,yudi_anton,VRF00014,izzatimahesa@gmail.com,2026-05-16 00:00:00,Mei 2026,2026-05-16,2026-05-27,2026-06-08,2026-05,NON CASH BERAS ZAKAT FITRAH,Zakat Fitrah,Mualaf,Mualaf Baru,72000,72000,Transfer,Channel PancoranMas BSI 709 6789 119,BSI498.26-05.0053,Barang/In-Kind,Terverifikasi,Tersalurkan,1,0,6
MQ260000054,Mustahiq-Y000054,L,31,1,Cilodong,CL3222,RL23000198,Dini Listiani,VRF00044,Mira121405@gmail.com,2026-02-27 00:00:00,Feb 2026,2026-02-27,2026-03-02,2026-03-09,2026-02,Sedekah 1000 Bulan di Ramadhan 1447H,Infak Tidak Terikat,Miskin,Dhuafa,12000,0,Tunai,Channel Tapos BNI Syariah 0442 406 372,BSI498.26-02.0054,,Terverifikasi,Dibatalkan,0,0,4
MQ260000055,Mustahiq-F000055,L,70,6,Bojongsari,BS3203,RL25000266,Siti Rohmah,VRF00010,gunawanarya2111@gmail.com,2026-03-23 00:00:00,Mar 2026,2026-03-23,2026-03-29,2026-04-17,2026-03,Zakat Maal,Zakat Maal,Fakir,Dhuafa,78000,78000,Transfer,Channel Sawangan BSI 709 6789 127,BSI498.26-03.0055,Transfer Bank,Terverifikasi,Tersalurkan,1,0,4
MQ260000056,Mustahiq-E000056,L,43,8,Sahabat Zakat Pangandaran P,PN01,RL24000271,Ade Tolib,VRF00034,datacenter.zakatsukses@gmail.com,2026-05-12 00:00:00,Mei 2026,2026-05-12,2026-05-24,2026-06-10,2026-05,Infaq Operasional SMA Terbuka,Infak Terikat,Miskin,Keluarga Prasejahtera,253000,253000,Transfer,Channel PancoranMas BSI 709 6789 119,BSI498.26-05.0056,Transfer Bank,Terverifikasi,Tersalurkan,1,0,9
MQ260000057,Mustahiq-D000057,L,44,4,Bojongsari,BS3208,RL24000472,Farah Haifa Ilma,VRF00017,zakatsuksesorg@zsapp.xyz,2026-02-12 00:00:00,Feb 2026,2026-02-12,2026-02-14,2026-03-07,2026-02,Bantuan Tunggakan Sekolah untuk Kaum Dhuafa,Infak Terikat,Miskin,Keluarga Prasejahtera,80000,80000,Transfer,Kantor Pusat BCA Syariah 010 100 4000,BSI498.26-02.0057,Transfer Bank,Terverifikasi,Tersalurkan,1,1,4
MQ260000058,Mustahiq-D000058,P,62,6,Cilodong,CL3101,RL24000779,Kusuma Tri Nugraha,VRF00021,setyawanfar29@gmail.com,2026-01-27 00:00:00,Jan 2026,2026-01-27,2026-02-01,2026-02-05,2026-01,Fidyah,Fidyah,Fakir,Dhuafa,85000,85000,Tunai,Channel Tapos BSI 442 406 3720,BSI498.26-01.0058,Voucher,Terverifikasi,Tersalurkan,1,1,9
